x,y,cluster,term,genes,cluster_label
1.4639448,3.9097006,Cluster 16,HOOK2,CHRM3 LEPRE1 ST8SIA1 ST6GAL1 PTGER3 AKTIP TNFSF13B ALDH3A2 PNKD FNTB POC5 C19ORF75 EPHA1 ,Unresolved
1.2329984,4.0609508,Cluster 16,UPF3A,SERPINA1 CA1 ALB APOA1 HBB HBD RNPS1 CASC3 HBA2 AGGF1 CDK5RAP3 LONP1 ,Unresolved
1.3153223,3.8090413,Cluster 16,ACOT9,C14ORF149 TPSB2 SETDB1 GFPT2 COMMD10 PROZ RABGGTB ISLR TRMT2A C16ORF71 F9 C6 NDUFS7 PSG8 LAMP3 PCDHGB1 EPHA1 ,Unresolved
2.178126,4.4117904,Cluster 16,SMEK2,ALDH3A2 PNKD PPP4R2 SMEK1 SPATA1 FAM19A3 CRAMP1L BNIP3 CCDC6 PMPCB COMTD1 ZNF785 ,Unresolved
1.2781227,3.8811698,Cluster 16,KLHL24,PCMT1 RGS3 BOC RBP4 KLHL28 TGIF2LY CUL3 PDZK1 UBE2M PDIA6 KLRAQ1 ,Unresolved
1.3040792,3.7591062,Cluster 16,HOXB9,NAGK AHCYL2 CYP2S1 TCEAL1 NOLC1 ARIH1 WASF3 CKLF VTN MAPK14 ,Unresolved
1.2580736,3.7986805,Cluster 16,APOB,SLC37A3 SLC10A7 P2RY12 TMEM41B YIPF3 RPN2 SLC2A2 AUP1 ZDHHC11 LITAF SMPD3 ZFYVE27 TMEM128 MFSD4 SLC22A9 CKLF ,Unresolved
1.4580884,3.8117952,Cluster 16,FDXR,NPY2R TSSC1 GATC A1BG ACSM5 CBWD1 THBS3 TMEM70 TTC39B KLHL10 C1ORF85 MRPL21 NIT1 YBEY BPNT1 EMILIN1 OTC TBC1D22A ,Unresolved
1.070635,3.9037933,Cluster 16,PDF,CRP CETN1 DEFA5 MRPS34 ADAM33 PTCH1 ADAM21 LRRC33 PROC MMP26 OLFM4 P4HA3 NPPA TFR2 TMEM25 ERBB3 BPNT1 KIF1B A2M ENPP7 ,Unresolved
1.2224042,4.0945125,Cluster 16,CAB39,FGB STK11 AHCYL2 C5ORF24 STK25 STRADB CAB39L PIP4K2A CYP1A1 GTF2E2 ,Unresolved
2.080174,3.9495785,Cluster 16,ZNHIT6,IL17RA AHCYL2 PCDHGA5 FAM46A TUBB PCDH20 PROZ CARD8 VWCE RUVBL1 F9 CDC16 ASB3 TGM5 SKAP1 IL13RA2 ,Unresolved
1.3443658,3.7871366,Cluster 16,POTEI,NUS1 CAP2 CAP1 GGT5 CDKL4 DTNA CYP51A1 TMOD3 MARCH9 DKK1 RNASE3 HADHB NDUFA4L2 FGFR1OP CCDC22 SLC25A11 CCDC40 TEX264 PIGO AFM IKZF1 IL1RL2 C20ORF203 EPB41L2 MYO6 FIGNL1 HSD17B3 PHACTR2 GC AASDHPPT POLH ,Unresolved
1.2206811,3.9905295,Cluster 16,TCF25,BCKDHB USP7 FGL1 AMD1 KLHL2 KIAA1683 PPAN SHPK CTSG GPRASP2 DCAF5 ,Unresolved
1.2925704,3.879328,Cluster 16,ASPSCR1,GLTP SERPINB2 VCP UBXN2B UBXN2A KCTD3 HK1 FAM136A NSFL1C ASNA1 MAT1A SHKBP1 GLUL HAO2 HPD HACL1 GAPDH UBXN6 FADS1 ,Unresolved
1.317528,3.6797125,Cluster 16,ALAS1,FDPS CAMK2D TMOD4 TMOD3 C17ORF90 DUSP19 MCAT RCHY1 HMGCL THEM4 NDUFS6 ECHDC2 PCK2 TRMT61B ,Unresolved
1.3774221,3.8711107,Cluster 16,NUCB1,ADCYAP1 C1ORF93 FGL1 MMP3 HLA-DPA1 DKKL1 CYP1A1 DDX31 MANSC1 EPHA1 FGF3 MMP10 ,Unresolved
1.2547871,4.179658,Cluster 16,C3orf64,PRG3 LYZL1 PTPRK PLAUR IFI30 F9 SCGB1D1 PLA2G10 PSG8 SCGB2A2 LYPD1 TRAC A2M INSL5 ,Unresolved
1.9178352,4.2069883,Cluster 16,OAF,EPHA7 SFTA2 TM2D3 CCL22 ST8SIA4 DKKL1 LYPD4 ATP1B4 F9 ARL4C BOC NAAA PLA2G10 CEACAM21 TRAC SIAE ST3GAL4 CFB ,Unresolved
1.2457851,3.8387694,Cluster 16,MAPK6,SERPINB4 FGB SERPINA1 ORM1 FGG AHSG HBB HP HBA2 ZNF7 C3 ZNF28 TF ZNF92 IGHG2 HERC2 MAPKAPK5 NEURL4 ALB APOA1 ZNF813 FGA ,Unresolved
1.447287,3.9307969,Cluster 16,CARKD,MKLN1 LINGO2 NEBL FGL1 BCL6 PPT2 SLC25A30 KDELR3 HLA-A PHEX CYB5D2 ,Unresolved
1.4146756,3.8633635,Cluster 16,DPYSL5,KLHDC3 NUFIP1 DPYS SHMT1 INPPL1 C14ORF104 HAX1 DPYSL2 DGUOK DPYSL3 TGIF2LY DPYSL4 FAM19A3 LONRF2 LGALS7 ,Unresolved
-1.7489631,6.6222153,Cluster 16,MFSD8,TPRA1 CD97 P2RY12 IPPK EPHX1 YIPF3 PTGIR C3AR1 FPR2 PTPRN GPR21 ASGR2 DNAJC19 LPAR1 EBP SLC22A16 ZACN TNFSF8 SLC22A9 CYB5R1 GPR114 HLA-DQA1 ,Unresolved
1.3503268,3.8673334,Cluster 16,MLLT4,KLHDC3 TMEM184A FGL1 MTUS2 PRICKLE3 MRPS11 C10ORF125 FGF9 ID2 CPNE2 CYP1A1 CEPT1 HIF1AN NCK2 ,Unresolved
2.2727458,4.0138483,Cluster 16,TUBB1,ACAD9 IL17RA WNT7A PRG2 SIRT6 CELA1 PSG1 PRKAB1 GABRG2 MFSD11 C1ORF85 SFRP4 OLFM2 TUBB2B CTDSP1 PLA2G10 PSG8 DNLZ ASTL MUC20 OTC ALPI RAPGEF5 TSPYL6 PRSS2 DOCK5 SERPINC1 KLHL33 CBWD2 NPAS1 TOR1AIP2 RPGR CRHBP LIPG PRSS50 ADAMTS4 CLEC5A TUBB3 TCTN1 ENPP7 ,Unresolved
1.088659,3.8843718,Cluster 16,FAM127A,SLC15A1 NPY2R C3AR1 C4BPB SERPINA7 ICAM1 HLA-E C1ORF85 TMEM5 THTPA PEG10 PDCD1 OTC ,Unresolved
1.506063,3.8643477,Cluster 16,NARS2,CHRM3 CD70 GATC TRNT1 C17ORF90 ACSM5 HSPD1 TMEM70 FOXRED1 NIT1 NDUFS7 YBEY LAMP3 PDK4 SLC25A41 BPNT1 CLEC2D OTC RAB8B ,Unresolved
0.858765,3.1490273,Cluster 16,GCA,NEU4 FGB ICMT SYPL2 C19ORF75 STMN4 CIR1 FBXL5 PARVA FAM70A DUS4L ,Unresolved
2.3604972,4.5451207,Cluster 16,HDLBP,USP47 FGB SERPINB2 WDR59 HSPA8 FAM46A TMEM171 GTF2E2 CCDC102B HDHD2 SYNCRIP IL20RA CYP1A1 SNRNP27 ,Unresolved
1.2722797,3.682584,Cluster 16,PYGB,FGB BIN3 ZFP41 STBD1 NTF3 GJB7 CYP1A1 CD69 PRKAB2 C4ORF43 PMS1 HMGN2 ,Unresolved
1.0997573,3.872615,Cluster 16,NME2P1,MBD5 FGB SLC39A1 P2RY12 OR5F1 RNF26 NME3 VASH2 FOXR2 NFKBIA SETX NPC2 BIN3 RDH5 CLRN3 SLC25A36 GPM6B SLC44A5 MOGAT2 POP4 UCP1 C20ORF7 TMEM53 HSD17B6 OR2K2 UBE2J1 CKMT2 ATXN2 RDH12 C10ORF107 ARL6IP6 LRAT GAST NFYA PDK1 C11ORF24 ,Unresolved
1.0064263,3.9554715,Cluster 16,EXT1,CRP PEX19 GAA SYP PTCH1 PLAUR LRRC33 TOR1AIP2 EXT2 CD79B NAAA TFR2 SCGB2A2 MPPE1 C19ORF46 B3GNT1 ERGIC3 SLC39A5 ,Unresolved
1.3052505,4.0039344,Cluster 16,EFHA1,PON1 SPACA1 SLC1A1 TUBB SLC39A12 KLHL22 CBARA1 CSNK1E GAPVD1 RANBP6 CPLX4 SMAP1 CDH5 ACOX3 ARMC6 ASH2L BPNT1 DCAF11 ATG7 TBC1D22A TRIM44 ,Unresolved
1.3494791,4.3679137,Cluster 16,C4BPB,DCTN6 MRPL10 ACTR1B VPS52 PROS1 DCTN4 NEK4 ZNF655 SLC25A15 MAP2K7 FAM127A ,Unresolved
1.3435436,3.8505507,Cluster 16,CUL7,ZNF263 GLMN CETN1 KLHL28 LGALS3BP KLHL2 ZFC3H1 VTN MAPK14 APEX2 ZNF408 ZNF669 CASQ2 TP53 SSX2 ,Unresolved
1.3840683,3.829126,Cluster 16,USO1,FGB C5ORF35 CPNE5 SEMA4F TXNDC11 DDX20 RNF114 SLCO1B1 EFNB2 C1ORF94 CYP1A1 SNRNP27 TSNAXIP1 SCN2B ZNF488 ,Unresolved
2.4704638,4.8449244,Cluster 17,MAN1A2,TMEM30B SCARA3 GPR77 PMEL ADAM32 CLU CD1E TRHDE CD1B SCGB2A2 B3GNT1 CLDND1 TLR5 IL13RA2 ,Unresolved
3.268988,6.6630163,Cluster 17,C20orf11,PIGT MMP7 TIGD5 GPS2 SPINK7 PRG3 PRICKLE3 PRG2 LILRB4 MRPL4 RMND5A JPH4 BMP1 NDUFS6 CCDC120 TDGF1 INSL6 ,Unresolved
2.8777897,6.4487486,Cluster 17,TTC1,SPSB2 VAPA VAPB SETDB1 PCCA SYT11 LIMK2 SRPRB RNF41 SULT1A3 ,Unresolved
3.2671773,6.638796,Cluster 17,DICER1,TRIM41 FOXD4L6 PNKD ADAMTS4 STRBP AURKA RPL15 KIAA1683 PRG2 FBXL14 TRMT2A CPA6 ,Unresolved
3.3385005,6.672052,Cluster 17,C17orf39,PIGT MPP2 CUTA MMP7 TIGD5 GPS2 PRG3 PRICKLE3 PRG2 LILRB4 NEU4 MRPL4 RMND5A JPH4 BMP1 GDNF NDUFS6 PDGFD CCDC120 GLIPR1L2 TDGF1 INSL6 ,Unresolved
3.1128752,6.8833585,Cluster 17,HSPA2,RNF34 ILK HSPA8 TSSK1B KLHL34 ABHD15 HSPBP1 THSD4 FOXRED1 THAP4 FZR1 TTC30B FAM73B VWA2 PRODH VSIG8 ,Unresolved
3.258628,5.230332,Cluster 17,CRNN,WDR59 SFTA2 C1ORF162 KIR2DS2 TNFRSF19 UCP2 NRM UTP11L GPN3 NSL1 FRMD1 RCAN2 NUP54 SLMAP FTH1 SSX2IP NPB ,Unresolved
3.320745,6.059957,Cluster 17,VPS13B,DOCK5 CSNK1D DNAJC7 SPACA1 FAM177A1 LYPD4 FUZ SNX20 SNX21 LGALS7 ,Unresolved
2.0545397,5.450909,Cluster 17,AKAP11,DCLRE1C TSPYL1 KLHL28 CRAMP1L ETFB MLF1 RABGGTB TRMT1 VAPA VAPB PRKAR1A PRKAR2B RPL28 DNA2 PRKACB ERMAP VPS28 AP2M1 ,Unresolved
3.0568924,7.0550523,Cluster 17,EFEMP1,EGFL7 ZNF460 HSPA5 OCLN ZBTB9 AZGP1 POLR3C ZSCAN21 BIN2 POLR3G ZNF316 ZNF358 ZNF136 ZNF696 ZNF398 ZNF791 FBLN1 LTBP1 CRTAC1 ZNF408 ZNF628 ZNF627 ZNF747 E4F1 ZNF669 ZNF768 ZNF646 APOD ZNF324 ZNF444 ,Unresolved
2.5904272,5.1158924,Cluster 17,TMEM128,ABCC4 RTN4 RTN2 SMARCA1 TM2D3 SLC44A1 HDGFRP3 BCS1L PLSCR1 REEP6 REEP5 FUNDC2 SOAT1 TMEM208 ARL6IP5 RABAC1 CD47 APOB ,Unresolved
3.0697277,6.604165,Cluster 17,ZNF444,ZNF263 TNFRSF19 CHCHD10 P4HA3 CCDC6 ZNF434 RBM22 PNLIP AHCYL1 ZNF397 ZNF232 AHCYL2 ZNF174 CUL3 ZNF192 VWCE ZNF24 STRN4 PPP2CB EFEMP1 ZSCAN30 SCAND1 ZKSCAN4 ZKSCAN3 SCAND3 ZNF446 GPR156 RGS20 ,Unresolved
2.256271,5.314183,Cluster 17,SEC22B,STX8 ZW10 RINT1 C19ORF25 BET1 SNAP47 NBAS STX18 GOSR1 NAPA GOSR2 KIAA1033 STX10 NAPG STX12 USE1 SCFD2 UGT8 SCFD1 KIAA1467 STX7 VTI1B STX6 STX5 BNIP1 SLC39A3 ,Unresolved
2.864419,6.3509493,Cluster 17,CAV1,CHRM3 TMEM184A SLC37A3 P2RY12 YIPF3 CAV3 FAF2 SLC6A15 HTR2C TACR1 LPAR4 HK1 SMPD3 SLC5A8 FNDC4 LPAR6 AGTR1 SLC22A9 ,Unresolved
-1.5826662,7.777796,Cluster 17,CHM,RAB1A RAB1B RAB3A RAB5C CNTF RAB7L1 RAB27B RAB30 RAB11A RAB11B RABGGTA RAB31 RAB32 RAB9A RAB9B RAB17 RAB6B RAB5A RAB8B RAB7B ,Unresolved
1.9112532,5.4213085,Cluster 17,LRRC8B,TM2D3 RHBDD3 LRRC8A SLC44A1 ATP2A3 ABCB9 GP1BB LMBR1 TMEM164 ANO6 SLC25A17 CHPT1 ADCK2 LRRC8D PDE3B SUGT1 LRRC8E TSPAN3 TMEM179B LRRC8C ,Unresolved
2.0472677,5.3534966,Cluster 17,MTMR1,GMNN SELE LIPC RPGR EFNB2 C12ORF59 PSMC2 PIP4K2A RAB6B HAVCR2 TRIM10 SKAP1 LRRC4C ,Unresolved
2.8300986,6.628836,Cluster 17,PBX2,C5ORF24 WDR4 PLEKHA1 TMOD3 AFF4 KRBA1 C12ORF34 VWA5A C16ORF71 MEIS2 STK25 LMX1B MAB21L1 MAB21L2 SRPRB COL20A1 MAGEA1 CCDC120 PKNOX1 ,Unresolved
2.7903557,7.720942,Cluster 17,PER1,TEX264 DQX1 SSSCA1 QPRT CSNK1E ARHGAP25 ARNTL2 KBTBD5 NXF2 KBTBD7 C7ORF60 CSNK1D GFOD1 TXNIP CRY1 PDDC1 BBS7 GPR156 AP2M1 ,Unresolved
3.2167742,6.546947,Cluster 17,KIAA0232,USP36 FOXD4 TPTE2 TSPYL1 TRIM41 DOCK5 FAM5C KIAA1683 C4ORF26 NOL9 SIRT6 SSH3 FGFRL1 FRMD1 HCFC2 RGS3 FOXD4L6 ADAMTS4 ZBBX ZNF408 RPL28 NAT8L SOCS6 TSPYL6 ,Unresolved
3.113038,6.9083195,Cluster 17,LEPRE1,EDA TIGD5 CRTAP VPS37D RENBP KRBA1 CSTF2T COLQ C6ORF125 C1ORF106 HOOK2 ALX3 UQCC ZNF446 ,Unresolved
2.1010847,5.4862914,Cluster 17,ADAMTS4,MANBA ATPBD4 TUBB1 DICER1 KIAA0232 ATP2B2 TRAF2 TUBA1A LOXL2 TUBA4A TARBP2 RAD51C FRAS1 TFAP4 RAD51L1 ADAMTS2 TUBB3 XIAP ITPA BIRC6 CCDC33 BIRC2 MKS1 ,Unresolved
3.3133929,6.6900444,Cluster 17,ZMYND19,PIGT TLE4 TIGD5 GABRA6 PRG3 PRG2 IKZF1 MRPS30 NFATC1 TMEM70 KRBA1 NEU4 MRPL4 RMND5A KIAA1984 BMP1 SUCLA2 NDUFS6 CDK5RAP1 CCDC120 GLIPR1L2 TDGF1 INSL6 ,Unresolved
3.104755,6.512974,Cluster 17,TK1,PM20D2 ZNF232 FZR1 MAMDC2 NCS1 PLA2G10 CRIP1 AGRP EDA2R ZNF202 ,Unresolved
3.3048272,6.0500383,Cluster 17,SPECC1L,CCNJ ATMIN SLC30A6 CHRNA9 VAV1 NFKBIA DUSP22 RCN1 FEZ1 FSCN2 RPL15 FSD1 OBFC1 ZNF219 G2E3 SLC25A41 LPXN SPC25 ZNF785 AP2M1 ,Unresolved
-1.4649097,7.7048197,Cluster 17,GDI1,RAB2B USP25 RAB4B RAB2A RAB11A RAB34 RAB12 RAB31 RAB32 RAB10 RAB13 RAB35 RAB14 RAB9A RAB18 RAB5A RAB5B RAB7A RAB1A RAB1B RAB3A RAB5C GDI2 RASEF RAB22A RAB21 RAB24 RAB8A RAB6B RAB4A RAB8B RAB6A ,Unresolved
2.935532,6.8062615,Cluster 17,CCNT1,TMEM150A HEXIM2 CDK9 HEXIM1 CDK6 PIP4K2A H2AFY2 CACNG2 AFF4 ELL3 CTSE COMTD1 ,Unresolved
3.0568097,6.488756,Cluster 17,COG5,CD274 COG8 COG7 COG6 CCDC136 COG4 COG3 COG2 DTNBP1 COG1 PARP16 COMMD8 COMTD1 IFFO1 PCM1 NIN VSIG2 BSG VSIG1 STX4 ATP7A ,Unresolved
1.908932,5.3820996,Cluster 17,ARL10,CHRM3 CHRM4 TMEM63A CHST8 P2RY12 IPPK PTGER3 HTR2C NR2E1 CBARA1 CENPA HEYL LPAR1 MAS1 ARL4C PARD6B HEY2 P2RX1 LAMP3 VTI1B S1PR1 CACNG4 SLC39A5 ,Unresolved
1.9812919,5.379829,Cluster 17,MUC20,TUFM RBM15 GK FASTKD3 RPL23 TUBB1 FAM118B CBWD1 PPM1F GTPBP2 TUBA4A RAD51L1 TUBB3 PPT2 AP3S1 CERCAM RANGRF ARF6 METTL19 PET112L SLC25A14 ,Unresolved
1.7710154,5.3769894,Cluster 17,CRHBP,IMPACT CCNB2 EIF1AX SELRC1 TUBB1 TNIP1 UBR2 UBR1 PLS1 SQSTM1 PHLDB3 ,Unresolved
3.2130094,6.3727074,Cluster 17,EFR3A,ATG3 CHRM4 NTRK3 TIGD5 SLC2A12 TMEM185A VPS4B HTR2C LPAR4 ISG20 MMP26 GJB7 ZNF517 HOXB5 SDC1 RGS20 ,Unresolved
2.066248,5.4405026,Cluster 17,FBRS,RYBP MBLAC2 CSNK2A2 PCGF5 P4HA3 PCGF6 UBE2E3 PRPF31 YAF2 MYCL1 DCAF7 ,Unresolved
3.2282252,6.682609,Cluster 17,PRAME,FOXD4 ZNF562 NPY2R CUL2 SIRT6 IFT81 EEF1D DAAM2 QTRT1 MLST8 PDDC1 FSCN3 ADC ,Unresolved
1.9939837,5.3770237,Cluster 17,TBC1D14,TRAPPC3 TRAPPC2L TTC15 LRRC15 TRAPPC4 C5ORF44 TRAPPC1 TRAPPC2 TRAPPC8 TRAPPC5 TRAPPC10 TCHH TRAPPC9 SELENBP1 TRAPPC6B C4ORF41 HEPHL1 ADRBK1 ,Unresolved
3.326083,6.6213336,Cluster 17,THUMPD3,SLAMF1 CAMK2D TRMU NSUN3 ACOT11 PUS1 USP46 GATC AVIL CBARA1 EFNB3 FXR2 TRMT112 PPM1B CTU2 CTU1 RBM3 C10ORF137 ESRP1 EFHA2 ZNF501 ,Unresolved
1.759878,5.4036126,Cluster 17,GOLPH3,P2RY12 GPR77 AMIGO3 ENTPD7 RASSF8 P2RY8 GPRC5C PNKD WBSCR16 CHSY3 GMPPA P2RX1 GMPPB TNFRSF8 ST3GAL1 C3ORF58 C16ORF42 CHST6 SLC39A5 ,Unresolved
2.8957007,8.887852,Cluster 17,UBE2O,PLEKHG4 ZNF563 IFRD2 MYO5A NAP1L1 CLK3 BMP4 HIST1H2BA ZNF92 ZFP41 ZNF517 NOL12 ZNF556 TRIM11 LZTR1 LLGL2 AURKAIP1 LUC7L2 L3MBTL2 ZNF574 AKAP17A MRPL35 PLD1 FGFRL1 IKZF5 RIC8B EPB41L5 MDK PTRF JPH4 ZNF707 RPL15 LUC7L WBSCR22 AKT2 E4F1 ZNF669 CCDC33 RPL18 ,Unresolved
3.261992,6.288207,Cluster 17,XRCC4,PNKP LIG4 APTX NFKB1 IFFO2 IFFO1 RNF135 ALDH7A1 APPBP2 APLF LONRF2 FAM60A FYTTD1 ,Unresolved
3.1281133,6.5561786,Cluster 17,ZNF507,SUN1 RASL10B RFPL2 HSPB9 PAPLN AMMECR1 GDF10 OLFM2 SCPEP1 PLA2G10 FSCN2 LHX6 C5ORF54 SKP2 ,Unresolved
1.8806117,5.3494797,Cluster 17,C19orf25,SLC15A1 P2RY12 SLC30A4 HTR2C USE1 P2RY8 SCFD2 BSG TMEM206 RINT1 F2RL1 APLNR SEC22B ,Unresolved
1.8514975,5.36733,Cluster 17,CENPF,CCDC68 COG6 TCP10L C4ORF43 FAM167A FNTB MAP7D2 ESAM CCDC33 GOPC IKBKG FBXL5 WASF3 RNF166 ,Unresolved
2.280085,5.299424,Cluster 17,USE1,NBAS STX18 STX12 ZW10 SCFD2 SCFD1 RINT1 STX7 PCDHB7 C19ORF25 STX5 BNIP1 SEC22B MGLL C2ORF60 VAMP4 ,Unresolved
3.0938241,6.7415066,Cluster 17,CEP72,AHCYL1 RGS3 CTU2 AHCYL2 CHAF1B SPATA24 RASSF7 HOMER1 GGA1 ZKSCAN1 ,Unresolved
2.5457187,5.295443,Cluster 17,CHMP2A,SPAST VTA1 SNAP23 SIX2 STAMBP OSTF1 CCDC83 DECR1 CHMP5 TRIM35 ,Unresolved
3.1173046,6.6602516,Cluster 17,FAM83H,APOBEC3D TSPYL1 CSNK1A1 UNC45A NCAPH2 HSPB8 LGALS3BP AARSD1 RBM4B CSNK1E PPM1E MLF1 C6ORF141 DNAJB2 TIAL1 MRPL4 NXF2 P4HA2 CSNK1D CDC16 NEFL C19ORF45 MYCL1 SKP2 ,Unresolved
2.0663757,5.541595,Cluster 17,BFSP2,MAX CALCOCO1 SCOC SPAG5 BFSP1 CENPE KIAA1712 SUFU TRIP11 NEK2 CDR2L INA TRIM11 BANP ,Unresolved
-1.1497109,8.325585,Cluster 17,BMP2K,PICALM RALBP1 RUNDC3A INTS4 AP2S1 SLC25A41 STAMBP STAMBPL1 LIMS1 CLINT1 REPS1 AP2M1 ,Unresolved
3.0233977,6.596349,Cluster 17,MELK,CD79B P4HA2 PCDHGA5 SPACA1 MLST8 PROZ RHPN1 PLAUR CBWD1 HAVCR2 SNX21 IL13RA2 ,Unresolved
1.8917196,5.3512726,Cluster 17,PARVA,CCNB1 DDX47 GCA ILK MOCOS VPS11 RSU1 IQGAP1 PARVB LPXN LIMS1 ,Unresolved
2.03605,5.291115,Cluster 17,MAP1S,ATG3 RASSF1 TRAPPC1 FGL1 FAS FAM174A LIPH DBF4B BTRC GGA1 ,Unresolved
2.3221796,5.1328664,Cluster 17,COG3,CCDC18 CD274 COG8 COG7 COG6 COG5 UXS1 COG4 COG2 HAUS4 OPRM1 COG1 TBCC COMMD8 HAUS3 VSIG2 BSG CEP250 SCN2B ,Unresolved
3.114397,6.8848357,Cluster 17,OLFM4,SDF2L1 DDX11L8 FUT11 RBPMS C17ORF70 LEPREL2 ETV3 NID2 BMP7 PDF GNL3L RDH13 DHFRL1 INTS6 ERF FAM54B ,Unresolved
2.9869652,6.3358073,Cluster 17,PBX3,C16ORF71 MEIS2 C5ORF24 LMX1B MAB21L1 MAB21L2 TMOD3 MAGEA1 CCDC120 C12ORF34 VWA5A ,Unresolved
3.0116653,7.3692336,Cluster 17,ARHGAP25,WRAP53 KDM5C RECQL4 DSTYK SEC23IP TBL3 DMWD UBA6 PER1 DKFZP761E198 MSTO1 ATG7 ,Unresolved
3.0982413,5.886494,Cluster 17,PBX1,C16ORF71 MEIS2 C5ORF24 LMX1B MAB21L1 MAB21L2 MAGEA1 CCDC120 PKNOX1 C12ORF34 VWA5A ,Unresolved
1.7519789,5.5005474,Cluster 17,XPO4,VIPR2 CD274 P2RY12 PTGER3 CD70 UXS1 LRRC4 FZD10 OPRM1 COMTD1 VASN TNFSF13B ALDH3A2 RP2 PNKD VSIG2 BSG ILVBL TMEM206 C19ORF75 SCN2B EPHA1 CA14 ,Unresolved
2.427193,5.278783,Cluster 17,STX18,STX8 BET1L ZWINT ZW10 VAMP8 RINT1 SRPRB SEC22B VAMP4 BET1 SNAP47 CHRM3 NBAS CLEC12A CCDC107 TEX28 STX12 USE1 SCFD2 FUT8 SCFD1 LDOC1L STX7 VTI1B STX6 STX5 BNIP1 SNAP29 IFT57 ,Unresolved
1.896321,5.400814,Cluster 17,CDK6,CDKN2C CDKN1B CDKN1C CDKN2D CCNT2 CDKN2A FAM26E CDKN1A CDKN2B CCNT1 EIF2AK1 HSP90AA5P UBE2W MCF2L2 CCND3 PAK4 FKBP5 ,Unresolved
3.281689,6.593105,Cluster 17,ZNF579,GTF3C2 TNFRSF13B MRPS15 CHCHD10 C4ORF26 OSM BHLHA15 YY1AP1 CLEC3A ASNA1 ZNF707 P4HA3 E4F1 LBR RSPO1 TINAG NEUROG3 ZNF785 RBM23 ,Unresolved
2.1211565,5.6923532,Cluster 17,BLVRA,RRAGB P2RY12 OSBPL6 TBX20 RTN4IP1 WDR53 DDHD2 THBS3 PCYOX1 TLN1 DNASE1L2 ,Unresolved
3.1531556,6.9155884,Cluster 17,ISOC2,MPP2 TGFBRAP1 HBS1L IFT172 ELP3 APIP CCDC102A INPP5A GTPBP1 SELO NIT1 ALAD DNLZ VPS11 PUSL1 IL12RB1 ,Unresolved
2.207998,5.4533153,Cluster 17,SOX2,SERPINB1 OXSM SOX14 SOX21 FAHD2A PROSC PDLIM1 PAK2 PAK1 SCRN2 DDAH2 RBP1 ENPP4 HIBCH PRTFDC1 ,Unresolved
3.0813203,7.0217447,Cluster 17,VWCE,EGFL7 CBX4 HSPA5 ZNF77 LAMB2 ITFG2 ZBTB9 TTLL5 ZSCAN21 ZNF74 RPUSD4 PIGA HSPA1A FIZ1 ZNF316 SQSTM1 ZNF358 KPTN EMID2 ZNF430 NUFIP2 CERK POMT1 POMT2 IDE TMEM160 ZNF8 ZNF627 TIMP3 ZNF747 EMILIN3 E4F1 ZNF669 ZNF302 ZNF664 ZNF620 ZNF146 ZNF460 ZBTB33 POLRMT CTU1 HLA-DPB1 C16ORF42 FBN2 ZNF696 LTBP4 LTBP1 FBXO21 RECQL4 CILP2 ZNHIT6 HLA-DPA1 ZNF764 ZNF324 ZNF444 ZKSCAN1 ,Unresolved
2.4500227,5.2645273,Cluster 17,VPS13C,RAB1A HMGCLL1 FAM78B FAF2 ARPC5 RAB30 IER3IP1 VAPA VAPB LGALS12 DNAJC7 C4ORF6 RNF19B RAB9A UBXN4 ,Unresolved
2.01682,5.366009,Cluster 17,CEP164,RALBP1 RFWD2 C22ORF41 NCAPH2 CDC16 LIPH FAM19A3 CRYL1 CELA1 BBS7 THSD4 ,Unresolved
3.2894785,6.729676,Cluster 17,LARP7,HEXIM2 CDK9 SART3 HEXIM1 RPS8 TRA2A ZCRB1 SNRNP70 E4F1 ZC3H8 HIST1H1A ,Unresolved
3.1730638,6.6679006,Cluster 17,PI4K2B,HDAC10 SSSCA1 SIRT6 PLAUR KBTBD4 EFNB2 SPINT2 GFOD1 GMPPB PDDC1 TRIP13 MANSC1 HAVCR2 ,Unresolved
-0.68453455,8.863705,Cluster 17,IL20RA,STAT3 MYO5A SLC30A1 CDC6 THAP11 AGBL5 PTPRD RHEB SNX17 PIK3CB PIK3R1 PIK3CA CCDC8 UPK3BL TAF7 TNIK C2CD2L BET1 ARF5 ROCK1 DIRAS1 CERK POP4 HDLBP LAPTM4B UBB DIP2A STX5 NFRKB CYB5R1 ,Unresolved
3.3977287,6.1226854,Cluster 17,HMMR,CSNK1A1 GMNN NMD3 IL17RE BACH1 CSNK1D WDFY1 STX5 HMG20A SLX1A FAM83D POTEB CCDC40 POTEC CGNL1 ,Unresolved
3.181735,6.588602,Cluster 17,MKLN1,PIGT TLE4 CARKD MMP7 TIGD5 GGH GPS2 PRG3 PRG2 IKZF1 NFATC1 C4ORF27 LILRB4 MRPL4 SFRP2 RMND5A BMP1 SUCLA2 HLA-DPB1 CCDC120 GLIPR1L2 TDGF1 INSL6 ,Unresolved
-1.5442476,7.847881,Cluster 17,CHML,RAB1A RAB1B RAB3A RAB5C RAB7L1 RAB27B RAB30 RAB11A RAB11B RABGGTA RAB31 RAB32 RAB9A RAB9B RAB17 RAB6B RAB5A RAB8B RAB7B ,Unresolved
